ParticleType,Energy
pi-,337.149
2pi-,336.104
2pi-,336.104
pi-,488.797
pi-,488.797
2pi-,487.661
2pi-,487.661
pi+,588.345
pi+,588.345
2pi+,586.638
2pi+,586.638
pi-,688.124
pi-,688.124
2mu-,603.88
2mu-,603.88
pi-,687.217
pi-,687.217
2pi-,686.099
2pi-,686.099
pi-,272.179
pi-,272.179
2pi-,270.913
2pi-,270.913
pi+,702.193
pi+,702.193
2pi+,701.015
2pi+,701.015
pi-,460.341
pi-,460.341
2pi-,459.331
2pi-,459.331
pi+,303.727
pi+,303.727
2pi+,302.674
2pi+,302.674
pi+,318.372
pi+,318.372
2pi+,316.379
2pi+,316.379
pi+,256.255
pi+,256.255
pi+,256.255
2mu+,155.362
2mu+,155.362
2mu+,155.362
pi+,605.195
pi+,605.195
2pi+,603.437
2pi+,603.437
pi+,337.613
pi+,337.613
2pi+,336.569
2pi+,336.569
pi+,440.062
pi+,440.062
2pi+,438.989
2pi+,438.989
pi-,224.785
pi-,224.785
pi-,224.785
2pi-,223.664
2pi-,223.664
2pi-,223.664
pi+,477.45
pi+,477.45
2pi+,474.683
2pi+,474.683
pi+,617.501
pi+,617.501
2pi+,616.064
2pi+,616.064
pi-,109.04
pi-,109.04
pi-,109.04
2mu-,42.9335
2mu-,42.9335
2mu-,42.9335
pi-,890.136
pi-,890.136
2pi-,889.211
2pi-,889.211
pi+,276.53
pi+,276.53
2pi+,274.858
2pi+,274.858
pi+,724.529
pi+,724.529
2pi+,723.353
2pi+,723.353
pi+,259.67
pi+,259.67
pi+,259.67
2mu+,131.684
2mu+,131.684
2mu+,131.684
pi+,215.119
pi+,215.119
pi+,215.119
2pi+,213.818
2pi+,213.818
2pi+,213.818
pi+,479.231
pi+,479.231
2pi+,478.302
2pi+,478.302
pi+,310.547
pi+,310.547
pi+,310.547
2pi+,309.407
2pi+,309.407
2pi+,309.407
pi-,818.542
pi-,818.542
2pi-,817.659
2pi-,817.659
pi+,269.761
pi+,269.761
pi+,269.761
2pi+,268.513
2pi+,268.513
2pi+,268.513
pi-,457.38
pi-,457.38
2mu-,275.927
2mu-,275.927
2mu-,275.927
pi+,780.013
pi+,780.013
2mu+,488.603
2mu+,488.603
pi-,525.383
pi-,525.383
2pi-,524.457
2pi-,524.457
pi+,507.85
pi+,507.85
2pi+,506.883
2pi+,506.883
mu+,18.5686
mu+,18.5686
mu+,18.5686
2mu+,15.6131
2mu+,15.6131
2mu+,15.6131
pi-,223.851
pi-,223.851
pi-,223.851
2mu-,232.188
2mu-,232.188
2mu-,232.188
pi-,96.0025
pi-,96.0025
pi-,96.0025
2mu-,75.7876
2mu-,75.7876
2mu-,75.7876
pi+,192.79
pi+,192.79
pi+,192.79
2pi+,191.409
2pi+,191.409
2pi+,191.409
mu+,59.7695
mu+,59.7695
mu+,59.7695
2mu+,57.0584
2mu+,57.0584
2mu+,57.0584
pi-,879.628
pi-,879.628
2pi-,878.357
2pi-,878.357
pi+,631.269
pi+,631.269
2pi+,630.064
2pi+,630.064
pi-,229.57
pi-,229.57
pi-,229.57
2mu-,245.135
2mu-,245.135
2mu-,245.135
pi-,418.658
pi-,418.658
2mu-,391.277
2mu-,391.277
pi-,378.401
pi-,378.401
2pi-,377.394
2pi-,377.394
pi+,274.641
pi+,274.641
pi+,274.641
2pi+,273.624
2pi+,273.624
2pi+,273.624
mu+,114.698
mu+,114.698
mu+,114.698
2mu+,113.449
2mu+,113.449
2mu+,113.449
pi+,461.755
pi+,461.755
2mu+,416.324
2mu+,416.324
pi+,411.444
pi+,411.444
2pi+,410.314
2pi+,410.314
pi+,467.687
pi+,467.687
2mu+,407.258
2mu+,407.258
pi+,208.165
pi+,208.165
pi+,208.165
2pi+,207.026
2pi+,207.026
2pi+,207.026
pi+,377.502
pi+,377.502
2pi+,375.878
2pi+,375.878
pi-,296.106
pi-,296.106
2pi-,294.897
2pi-,294.897
pi+,326.472
pi+,326.472
2pi+,324.295
2pi+,324.295
mu-,56.1051
mu-,56.1051
mu-,56.1051
2mu-,51.5898
2mu-,51.5898
2mu-,51.5898
pi+,581.174
pi+,581.174
2pi+,580.144
2pi+,580.144
pi-,1811.59
pi-,1811.59
2pi-,1810.65
2pi-,1810.65
pi+,348.543
pi+,348.543
2pi+,346.792
2pi+,346.792
pi+,829.198
pi+,829.198
2pi+,828.025
2pi+,828.025
pi-,317.063
pi-,317.063
pi-,317.063
2pi-,315.996
2pi-,315.996
2pi-,315.996
pi+,269.804
pi+,269.804
pi+,269.804
2mu+,224.014
2mu+,224.014
2mu+,224.014
pi-,763.797
pi-,763.797
2pi-,762.655
2pi-,762.655
pi-,621.78
pi-,621.78
2pi-,620.76
2pi-,620.76
pi+,261.835
pi+,261.835
pi+,261.835
2pi+,260.89
2pi+,260.89
2pi+,260.89
2pi+,55.0243
2pi+,55.0243
2pi+,55.0243
pi+,53.023
pi+,53.023
pi+,53.023
pi+,80.9426
pi+,80.9426
pi+,80.9426
2pi+,79.5416
2pi+,79.5416
2pi+,79.5416
pi-,63.4264
pi-,63.4264
pi-,63.4264
2pi-,61.8837
2pi-,61.8837
2pi-,61.8837
pi+,263.282
pi+,263.282
pi+,263.282
2pi+,262.092
2pi+,262.092
2pi+,262.092
pi+,561.811
pi+,561.811
2pi+,560.738
2pi+,560.738
pi+,280.258
pi+,280.258
pi+,280.258
2pi+,279.315
2pi+,279.315
2pi+,279.315
pi+,50.864
pi+,50.864
pi+,50.864
2mu+,13.6683
2mu+,13.6683
2mu+,13.6683
pi-,734.653
pi-,734.653
2mu-,657.672
2mu-,657.672
pi+,415.941
pi+,415.941
2pi+,415.065
2pi+,415.065
pi-,298.434
pi-,298.434
pi-,298.434
2pi-,297.381
2pi-,297.381
mu-,27.3037
mu-,27.3037
mu-,27.3037
2mu-,6.12009
2mu-,6.12009
2mu-,6.12009
pi+,821.012
pi+,821.012
2pi+,819.963
2pi+,819.963
pi+,581.983
pi+,581.983
2pi+,580.055
2pi+,580.055
pi-,335.586
pi-,335.586
2pi-,334.022
2pi-,334.022
pi+,406.224
pi+,406.224
2pi+,403.084
2pi+,403.084
pi+,298.6
pi+,298.6
2pi+,296.928
2pi+,296.928
pi+,559.53
pi+,559.53
2pi+,558.006
2pi+,558.006
pi-,314.891
pi-,314.891
2pi-,313.673
2pi-,313.673
pi+,145.387
pi+,145.387
pi+,145.387
2mu+,110.887
2mu+,110.887
2mu+,110.887
pi-,312.031
pi-,312.031
pi-,312.031
2pi-,311.11
2pi-,311.11
2pi-,311.11
pi+,134.279
pi+,134.279
pi+,134.279
2pi+,132.86
2pi+,132.86
2pi+,132.86
pi-,94.3716
pi-,94.3716
pi-,94.3716
2mu-,87.7698
2mu-,87.7698
2mu-,87.7698
pi+,102.587
pi+,102.587
pi+,102.587
2mu+,83.9244
2mu+,83.9244
2mu+,83.9244
mu-,14.1588
mu-,14.1588
mu-,14.1588
pi+,370.876
pi+,370.876
2pi+,369.73
2pi+,369.73
pi-,230.148
pi-,230.148
pi-,230.148
2mu-,221.167
2mu-,221.167
2mu-,221.167
pi+,215.06
pi+,215.06
pi+,215.06
2pi+,213.799
2pi+,213.799
2pi+,213.799
pi-,310.602
pi-,310.602
pi-,310.602
2pi-,309.722
2pi-,309.722
2pi-,309.722
pi+,365.612
pi+,365.612
pi+,365.612
2mu+,261.916
2mu+,261.916
2mu+,261.916
pi-,541.311
pi-,541.311
2pi-,540.111
2pi-,540.111
pi+,650.787
pi+,650.787
2pi+,649.705
2pi+,649.705
pi-,155.907
pi-,155.907
pi-,155.907
2mu-,166.05
2mu-,166.05
2mu-,166.05
pi-,435.049
pi-,435.049
2mu-,375.274
2mu-,375.274
pi+,765.556
pi+,765.556
2pi+,764.536
2pi+,764.536
pi+,781.717
pi+,781.717
2pi+,780.751
2pi+,780.751
pi-,202.272
pi-,202.272
2pi-,200.589
2pi-,200.589
pi-,607.34
pi-,607.34
2pi-,606.148
2pi-,606.148
pi+,274.424
pi+,274.424
pi+,274.424
2pi+,273.556
2pi+,273.556
2pi+,273.556
pi+,278.861
pi+,278.861
2pi+,277.519
2pi+,277.519
pi-,304.84
pi-,304.84
2pi-,303.507
2pi-,303.507
pi+,272.153
pi+,272.153
2mu+,290.646
2mu+,290.646
pi-,389.503
pi-,389.503
2pi-,387.874
2pi-,387.874
pi+,389.653
pi+,389.653
2pi+,388.591
2pi+,388.591
mu+,390.123
mu+,390.123
2mu+,388.005
2mu+,388.005
mu-,285.061
mu-,285.061
2mu-,282.37
2mu-,282.37
pi+,551.639
pi+,551.639
2pi+,550.697
2pi+,550.697
pi-,645.535
pi-,645.535
2pi-,644.317
2pi-,644.317
pi+,845.521
pi+,845.521
2pi+,843.642
2pi+,843.642
pi+,241.537
pi+,241.537
2pi+,239.591
2pi+,239.591
pi-,292.873
pi-,292.873
2mu-,163.342
2mu-,163.342
2mu-,163.342
pi+,393.204
pi+,393.204
2pi+,391.691
2pi+,391.691
pi-,165.777
pi-,165.777
pi-,165.777
2pi-,163.186
2pi-,163.186
2pi-,163.186
pi-,425.058
pi-,425.058
2pi-,423.061
2pi-,423.061
pi+,413.948
pi+,413.948
2mu+,410.521
2mu+,410.521
pi+,395.979
pi+,395.979
2pi+,394.831
2pi+,394.831
pi-,211.274
pi-,211.274
pi-,211.274
2pi-,210.02
2pi-,210.02
2pi-,210.02
pi-,188.635
pi-,188.635
pi-,188.635
2pi-,187.675
2pi-,187.675
2pi-,187.675
pi+,249.566
pi+,249.566
2pi+,248.276
2pi+,248.276
pi-,145.559
pi-,145.559
pi-,145.559
2mu-,132.731
2mu-,132.731
2mu-,132.731
pi+,545.856
pi+,545.856
2pi+,544.88
2pi+,544.88
pi-,526.723
pi-,526.723
2mu-,513.853
2mu-,513.853
pi-,350.214
pi-,350.214
2pi-,348.279
2pi-,348.279
pi+,460.166
pi+,460.166
2pi+,459.219
2pi+,459.219
pi-,355.311
pi-,355.311
2pi-,353.714
2pi-,353.714
pi+,86.0513
pi+,86.0513
pi+,86.0513
2mu+,41.9208
2mu+,41.9208
2mu+,41.9208
pi+,296.95
pi+,296.95
2mu+,298.798
2mu+,298.798
pi+,159.161
pi+,159.161
pi+,159.161
2pi+,158.093
2pi+,158.093
2pi+,158.093
pi+,573.316
pi+,573.316
2pi+,572.284
2pi+,572.284
pi-,527.933
pi-,527.933
2pi-,526.774
2pi-,526.774
pi-,521.49
pi-,521.49
2pi-,520.546
2pi-,520.546
pi+,1102.07
pi+,1102.07
2pi+,1101.06
2pi+,1101.06
pi-,641.611
pi-,641.611
2pi-,640.726
2pi-,640.726
pi+,630.992
pi+,630.992
2pi+,630.075
2pi+,630.075
pi+,340.463
pi+,340.463
pi+,340.463
2pi+,339.18
2pi+,339.18
2pi+,339.18
pi-,977.749
pi-,977.749
2pi-,976.977
2pi-,976.977
pi-,322.297
pi-,322.297
2pi-,320.884
2pi-,320.884
2pi-,320.884
pi-,1586.38
pi-,1586.38
2pi-,1585.16
2pi-,1585.16
pi-,276.559
pi-,276.559
2pi-,275.214
2pi-,275.214
pi+,456.817
pi+,456.817
2pi+,454.993
2pi+,454.993
pi-,1190.26
pi-,1190.26
2pi-,1189.3
2pi-,1189.3
pi+,470.044
pi+,470.044
2pi+,466.283
2pi+,466.283
pi-,257.923
pi-,257.923
pi-,257.923
2pi-,256.768
2pi-,256.768
2pi-,256.768
pi+,584.728
pi+,584.728
2pi+,583.625
2pi+,583.625
pi-,680.999
pi-,680.999
pi-,635.928
pi-,635.928
2mu-,453.801
2mu-,453.801
pi+,239.893
pi+,239.893
pi+,239.893
2pi+,238.695
2pi+,238.695
2pi+,238.695
pi-,1190.66
pi-,1190.66
2pi-,1189.24
2pi-,1189.24
pi-,568.438
pi-,568.438
2pi-,567.155
2pi-,567.155
pi+,1966.6
pi+,1966.6
2pi+,1965.48
2pi+,1965.48
pi-,716.472
pi-,716.472
2pi-,715.469
2pi-,715.469
pi-,191.256
pi-,191.256
pi-,191.256
2pi-,190.167
2pi-,190.167
2pi-,190.167
pi-,570.3
pi-,570.3
2pi-,569.121
2pi-,569.121
pi-,277.113
pi-,277.113
pi-,277.113
2pi-,276.244
2pi-,276.244
2pi-,276.244
pi+,695.959
pi+,695.959
2pi+,693.956
2pi+,693.956
pi-,386.573
pi-,386.573
2pi-,384.769
2pi-,384.769
pi-,191.632
pi-,191.632
pi-,191.632
2mu-,107.067
2mu-,107.067
2mu-,107.067
pi+,709.435
pi+,709.435
2pi+,708.254
2pi+,708.254
mu-,198.087
mu-,198.087
mu-,198.087
2mu-,197.179
2mu-,197.179
2mu-,197.179
pi-,703.401
pi-,703.401
2pi-,702.606
2pi-,702.606
pi+,947.41
pi+,947.41
2pi+,946.453
2pi+,946.453
pi-,874.477
pi-,874.477
2pi-,873.356
2pi-,873.356
pi+,725.479
pi+,725.479
2pi+,724.437
2pi+,724.437
pi+,269.402
pi+,269.402
pi+,269.402
2mu+,194.721
2mu+,194.721
2mu+,194.721
pi+,1215.23
pi+,1215.23
2pi+,1214.31
2pi+,1214.31
2pi+,837.579
2pi+,837.579
pi-,183.331
pi-,183.331
pi-,183.331
2pi-,182.217
2pi-,182.217
2pi-,182.217
mu-,97.4569
mu-,97.4569
mu-,97.4569
2mu-,96.3106
2mu-,96.3106
2mu-,96.3106
pi-,306.465
pi-,306.465
2pi-,304.596
2pi-,304.596
pi+,138.479
pi+,138.479
pi+,138.479
2mu+,147.63
2mu+,147.63
2mu+,147.63
pi-,130.372
pi-,130.372
pi-,130.372
2mu-,66.1089
2mu-,66.1089
2mu-,66.1089
pi-,2219.35
pi-,2219.35
2pi-,2218.31
2pi-,2218.31
pi+,232.197
pi+,232.197
pi+,232.197
2pi+,229.589
2pi+,229.589
2pi+,229.589
pi+,149.34
pi+,149.34
pi+,149.34
pi-,234.157
pi-,234.157
pi-,234.157
2mu-,180.556
2mu-,180.556
2mu-,180.556
pi+,152.638
pi+,152.638
pi+,152.638
2pi+,151.411
2pi+,151.411
2pi+,151.411
pi+,601.809
pi+,601.809
2pi+,600.872
2pi+,600.872
pi-,244.969
pi-,244.969
pi-,244.969
2pi-,244.168
2pi-,244.168
2pi-,244.168
pi-,906.551
pi-,906.551
2pi-,905.314
2pi-,905.314
pi-,664.145
pi-,664.145
2pi-,663.252
2pi-,663.252
pi+,580.465
pi+,580.465
2pi+,579.492
2pi+,579.492
pi+,153.462
pi+,153.462
pi+,153.462
2pi+,151.573
2pi+,151.573
2pi+,151.573
pi+,396.931
pi+,396.931
2pi+,395.938
2pi+,395.938
pi+,203.472
pi+,203.472
pi+,203.472
2mu+,155.745
2mu+,155.745
2mu+,155.745
pi-,166.363
pi-,166.363
pi-,166.363
2pi-,164.539
2pi-,164.539
2pi-,164.539
pi+,1183.26
pi+,1183.26
2pi+,1182.01
2pi+,1182.01
pi-,400.635
pi-,400.635
2pi-,398.445
2pi-,398.445
pi+,280.054
pi+,280.054
2pi+,278.819
2pi+,278.819
pi-,383.479
pi-,383.479
2mu-,393.801
2mu-,393.801
pi-,342.047
pi-,342.047
2pi-,340.786
2pi-,340.786
mu+,838.853
mu+,838.853
2mu+,837.816
2mu+,837.816
pi-,680.511
pi-,680.511
2pi-,679.3
2pi-,679.3
pi+,314.206
pi+,314.206
pi+,314.206
2mu+,259.565
2mu+,259.565
2mu+,259.565
pi+,332.73
pi+,332.73
2pi+,88.9431
2pi+,88.9431
2pi+,88.9431
pi-,569.719
pi-,569.719
2pi-,568.465
2pi-,568.465
mu+,144.26
mu+,144.26
mu+,144.26
pi-,401.528
pi-,401.528
2pi-,398.887
2pi-,398.887
pi+,1022.76
pi+,1022.76
2mu+,944.435
2mu+,944.435
pi+,400.952
pi+,400.952
2pi+,399.83
2pi+,399.83
pi+,324.759
pi+,324.759
2pi+,323.289
2pi+,323.289
pi-,284.33
pi-,284.33
pi-,284.33
2pi-,282.513
2pi-,282.513
2pi-,282.513
pi+,345.817
pi+,345.817
2pi+,344.003
2pi+,344.003
pi+,753.506
pi+,753.506
2pi+,752.492
2pi+,752.492
pi+,316.015
pi+,316.015
pi+,316.015
2pi+,314.433
2pi+,314.433
pi+,304.608
pi+,304.608
2pi+,303.524
2pi+,303.524
pi+,275.877
pi+,275.877
pi+,275.877
2pi+,274.686
2pi+,274.686
pi-,865.152
pi-,865.152
2pi-,864.057
2pi-,864.057
pi-,1039.94
pi-,1039.94
2pi-,1039.12
2pi-,1039.12
mu+,304.753
mu+,304.753
mu+,304.753
2mu+,303.738
2mu+,303.738
2mu+,303.738
mu-,198.482
mu-,198.482
mu-,198.482
2mu-,196.693
2mu-,196.693
pi+,340.902
pi+,340.902
2pi+,339.233
2pi+,339.233
pi+,451.676
pi+,451.676
2pi+,450.292
2pi+,450.292
pi+,291.118
pi+,291.118
2mu+,227.714
2mu+,227.714
pi-,208.522
pi-,208.522
pi-,208.522
2pi-,206.151
2pi-,206.151
2pi-,206.151
pi+,822.692
pi+,822.692
2pi+,821.308
2pi+,821.308
pi+,266.313
pi+,266.313
2pi+,264.807
2pi+,264.807
pi+,879.677
pi+,879.677
2pi+,878.697
2pi+,878.697
pi+,410.571
pi+,410.571
2pi+,404.167
2pi+,404.167
pi-,365.082
pi-,365.082
pi-,365.082
2pi-,363.086
2pi-,363.086
2pi-,363.086
pi-,235.879
pi-,235.879
2pi-,234.092
2pi-,234.092
pi-,663.814
pi-,663.814
2pi-,662.875
2pi-,662.875
pi+,774.112
pi+,774.112
2pi+,773.005
2pi+,773.005
pi-,499.032
pi-,499.032
2pi-,498.08
2pi-,498.08
pi-,572.308
pi-,572.308
2pi-,571.4
2pi-,571.4
pi-,253.428
pi-,253.428
pi-,253.428
2pi-,252.064
2pi-,252.064
2pi-,252.064
pi+,235.066
pi+,235.066
pi+,235.066
2pi+,233.986
2pi+,233.986
2pi+,233.986
pi-,688.898
pi-,688.898
2pi-,687.884
2pi-,687.884
pi-,196.381
pi-,196.381
pi-,196.381
2pi-,195.105
2pi-,195.105
2pi-,195.105
pi+,232.758
pi+,232.758
2pi+,231.258
2pi+,231.258
pi+,250.207
pi+,250.207
pi+,250.207
2mu+,272.636
2mu+,272.636
2mu+,272.636
pi-,298.211
pi-,298.211
2pi-,296.915
2pi-,296.915
pi+,261.679
pi+,261.679
pi+,261.679
2pi+,260.838
2pi+,260.838
2pi+,260.838
pi+,283.25
pi+,283.25
2pi+,280.449
2pi+,280.449
pi+,659.194
pi+,659.194
2pi+,658.19
2pi+,658.19
pi+,220.009
pi+,220.009
pi+,220.009
2pi+,218.908
2pi+,218.908
2pi+,218.908
pi+,354.023
pi+,354.023
2pi+,352.371
2pi+,352.371
pi+,706.755
pi+,706.755
2pi+,705.656
2pi+,705.656
pi-,328.258
pi-,328.258
pi-,328.258
2pi-,327.263
2pi-,327.263
pi-,503.161
pi-,503.161
2pi-,501.951
2pi-,501.951
pi-,207.168
pi-,207.168
pi-,207.168
2mu-,110.982
2mu-,110.982
2mu-,110.982
pi+,239.244
pi+,239.244
pi+,239.244
2pi+,237.875
2pi+,237.875
2pi+,237.875
pi+,458.809
pi+,458.809
2pi+,457.672
2pi+,457.672
pi+,266.799
pi+,266.799
2pi+,265.663
2pi+,265.663
pi+,449.732
pi+,449.732
2pi+,448.849
2pi+,448.849
pi-,545.855
pi-,545.855
2pi-,544.86
2pi-,544.86
pi+,113.752
pi+,113.752
pi+,113.752
2pi+,111.937
2pi+,111.937
2pi+,111.937
pi-,176.09
pi-,176.09
pi-,176.09
2mu-,99.5669
2mu-,99.5669
2mu-,99.5669
pi-,508.499
pi-,508.499
2pi-,507.223
2pi-,507.223
pi+,415.295
pi+,415.295
pi+,415.295
2pi+,414.341
2pi+,414.341
2pi+,414.341
pi-,260.494
pi-,260.494
pi-,260.494
2pi-,259.552
2pi-,259.552
2pi-,259.552
pi+,171.941
pi+,171.941
pi+,171.941
2mu+,164.674
2mu+,164.674
2mu+,164.674
pi+,341.116
pi+,341.116
2pi+,339.961
2pi+,339.961
pi-,332.746
pi-,332.746
2pi-,331.555
2pi-,331.555
pi-,396.829
pi-,396.829
2pi-,395.738
2pi-,395.738
mu+,198.069
mu+,198.069
mu+,198.069
2mu+,196.329
2mu+,196.329
2mu+,196.329
pi+,272.282
pi+,272.282
2pi+,270.787
2pi+,270.787
pi-,268.183
pi-,268.183
2pi-,266.82
2pi-,266.82
pi+,120.902
pi+,120.902
pi+,120.902
2pi+,119.082
2pi+,119.082
2pi+,119.082
pi+,309.542
pi+,309.542
2pi+,307.964
2pi+,307.964
pi+,882.241
pi+,882.241
2pi+,880.015
2pi+,880.015
pi+,1375.42
pi+,1375.42
2pi+,1373.79
2pi+,1373.79
pi-,563.693
pi-,563.693
2pi-,562.814
2pi-,562.814
pi-,775.873
pi-,775.873
2pi-,774.936
2pi-,774.936
pi+,412.776
pi+,412.776
2pi+,410.681
2pi+,410.681
pi+,434.731
pi+,434.731
2pi+,433.566
2pi+,433.566
pi-,580.339
pi-,580.339
2pi-,579.289
2pi-,579.289
pi-,62.6001
pi-,62.6001
pi-,62.6001
2mu-,39.1366
2mu-,39.1366
2mu-,39.1366
pi-,450.468
pi-,450.468
2pi-,449.405
2pi-,449.405
pi-,633.855
pi-,633.855
2pi-,632.807
2pi-,632.807
mu+,30.6111
mu+,30.6111
mu+,30.6111
2mu+,27.1764
2mu+,27.1764
2mu+,27.1764
pi-,398.99
pi-,398.99
2mu-,213.68
2mu-,213.68
2mu-,213.68
pi+,171.619
pi+,171.619
2pi-,222.819
2pi-,222.819
pi-,939.402
pi-,939.402
2mu-,670.473
2mu-,670.473
pi+,329.681
pi+,329.681
2pi+,328.673
2pi+,328.673
mu+,868.826
mu+,868.826
2mu+,867.815
2mu+,867.815
pi-,352.067
pi-,352.067
2pi-,350.45
2pi-,350.45
pi-,325.179
pi-,325.179
2mu-,293.929
2mu-,293.929
pi+,1389.64
pi+,1389.64
2mu+,795.599
2mu+,795.599
pi-,272.334
pi-,272.334
2mu-,223.971
2mu-,223.971
2mu-,223.971
pi+,443.663
pi+,443.663
2pi+,442.6
2pi+,442.6
pi-,493.321
pi-,493.321
2pi-,492.131
2pi-,492.131
pi+,604.348
pi+,604.348
2pi+,603.473
2pi+,603.473
pi-,350.888
pi-,350.888
2pi-,345.126
2pi-,345.126
pi-,478.442
pi-,478.442
2pi-,477.262
2pi-,477.262
pi+,301.882
pi+,301.882
pi+,301.882
2mu+,197.26
2mu+,197.26
2mu+,197.26
pi+,1098.98
pi+,1098.98
2pi+,1097.74
2pi+,1097.74
pi+,279.065
pi+,279.065
pi+,279.065
2mu+,163.375
2mu+,163.375
2mu+,163.375
pi-,162.617
pi-,162.617
pi-,162.617
2mu-,178.924
2mu-,178.924
2mu-,178.924
pi-,969.098
pi-,969.098
2pi-,968.114
2pi-,968.114
pi-,806.445
pi-,806.445
2pi-,805.23
2pi-,805.23
pi-,308.614
pi-,308.614
2mu-,253.464
2mu-,253.464
2mu-,253.464
pi+,523.801
pi+,523.801
2pi+,522.802
2pi+,522.802
pi+,317.66
pi+,317.66
pi+,317.66
2pi+,316.73
2pi+,316.73
2pi+,316.73
mu-,1019.2
mu-,1019.2
2mu-,1018.33
2mu-,1018.33
pi+,500.388
pi+,500.388
2pi+,499.347
2pi+,499.347
pi-,279.418
pi-,279.418
2pi-,278.104
2pi-,278.104
pi-,465.951
pi-,465.951
2pi-,464.49
2pi-,464.49
pi+,373.088
pi+,373.088
pi+,373.088
2mu+,243.015
2mu+,243.015
2mu+,243.015
pi-,742.722
pi-,742.722
2pi-,741.45
2pi-,741.45
pi+,267.926
pi+,267.926
pi+,267.926
2pi+,266.858
2pi+,266.858
2pi+,266.858
pi-,550.091
pi-,550.091
2pi-,548.572
2pi-,548.572
pi+,408.5
pi+,408.5
2pi+,407.636
2pi+,407.636
pi+,80.1885
pi+,80.1885
pi+,80.1885
2mu+,99.2144
2mu+,99.2144
2mu+,99.2144
pi-,152.207
pi-,152.207
pi-,152.207
2mu-,164.978
2mu-,164.978
2mu-,164.978
pi+,114.703
pi+,114.703
pi+,114.703
2mu+,106.684
2mu+,106.684
2mu+,106.684
pi-,409.617
pi-,409.617
2pi-,407.886
2pi-,407.886
pi+,275.022
pi+,275.022
2mu+,215.934
2mu+,215.934
pi+,405.334
pi+,405.334
pi+,405.334
2pi+,404.215
2pi+,404.215
2pi+,404.215
pi+,222.933
pi+,222.933
pi+,222.933
2pi+,221.862
2pi+,221.862
2pi+,221.862
mu-,200.137
mu-,200.137
mu-,200.137
2mu-,198.352
2mu-,198.352
2mu-,198.352
pi+,298.886
pi+,298.886
2pi+,297.726
2pi+,297.726
pi-,314.988
pi-,314.988
2pi-,313.85
2pi-,313.85
pi-,497.7
pi-,497.7
2pi-,496.502
2pi-,496.502
pi+,1115.13
pi+,1115.13
2pi+,1112.86
2pi+,1112.86
pi+,184.078
pi+,184.078
pi+,184.078
2pi+,183.008
2pi+,183.008
2pi+,183.008
pi+,437.191
pi+,437.191
2pi+,436.286
2pi+,436.286
pi+,159.885
pi+,159.885
pi+,159.885
2mu+,97.6454
2mu+,97.6454
2mu+,97.6454
pi-,182.036
pi-,182.036
pi-,182.036
2pi-,180.924
2pi-,180.924
2pi-,180.924
pi-,449.346
pi-,449.346
2mu-,298.518
2mu-,298.518
pi-,513.922
pi-,513.922
2mu-,531.858
2mu-,531.858
2pi+,401.634
2pi+,401.634
pi-,242.026
pi-,242.026
pi-,242.026
2pi-,240.836
2pi-,240.836
2pi-,240.836
pi-,832.164
pi-,832.164
2mu-,575.284
2mu-,575.284
pi-,327.071
pi-,327.071
pi-,327.071
2pi-,326.12
2pi-,326.12
2pi-,326.12
pi+,349.789
pi+,349.789
2mu+,202.34
2mu+,202.34
2mu+,202.34
pi-,473.349
pi-,473.349
2mu-,307.251
2mu-,307.251
pi-,90.7007
pi-,90.7007
pi-,90.7007
2mu-,60.9589
2mu-,60.9589
2mu-,60.9589
pi+,304.741
pi+,304.741
pi+,304.741
2pi+,303.729
2pi+,303.729
pi+,578.726
pi+,578.726
2mu+,421.85
2mu+,421.85
pi-,395.018
pi-,395.018
2mu-,255.758
2mu-,255.758
pi+,296.344
pi+,296.344
pi+,296.344
2pi+,295.437
2pi+,295.437
2pi+,295.437
pi-,348.853
pi-,348.853
2mu-,324.462
2mu-,324.462
pi+,265.524
pi+,265.524
2pi+,263.997
2pi+,263.997
pi+,1001.96
pi+,1001.96
2pi+,1001.11
2pi+,1001.11
mu+,117.919
mu+,117.919
mu+,117.919
2mu+,116.101
2mu+,116.101
2mu+,116.101
pi+,232.647
pi+,232.647
pi+,232.647
2pi+,231.733
2pi+,231.733
2pi+,231.733
pi+,750.363
pi+,750.363
2pi+,749.406
2pi+,749.406
pi-,293.324
pi-,293.324
pi-,293.324
2pi-,292.365
2pi-,292.365
2pi-,292.365
pi-,357.386
pi-,357.386
2pi-,356.283
2pi-,356.283
pi-,328.49
pi-,328.49
pi-,328.49
2pi-,327.631
2pi-,327.631
2pi-,327.631
pi+,251.754
pi+,251.754
pi+,251.754
2mu+,137.178
2mu+,137.178
2mu+,137.178
pi+,225.541
pi+,225.541
pi+,225.541
2pi+,223.93
2pi+,223.93
2pi+,223.93
pi-,227.564
pi-,227.564
2pi-,226.342
2pi-,226.342
pi-,487.686
pi-,487.686
2pi-,486.671
2pi-,486.671
pi+,415.002
pi+,415.002
pi+,415.002
2pi+,414.123
2pi+,414.123
2pi+,414.123
pi-,246.653
pi-,246.653
2pi-,245.071
2pi-,245.071
pi+,460.883
pi+,460.883
2pi+,459.287
2pi+,459.287
pi+,741.412
pi+,741.412
2pi+,740.421
2pi+,740.421
pi-,565.197
pi-,565.197
2pi-,564.203
2pi-,564.203
pi+,144.016
pi+,144.016
pi+,144.016
2pi+,142.501
2pi+,142.501
2pi+,142.501
pi-,647.92
